Model_1.1 Model_1.2 Model_1.3 Model_1.4 Model_1.5 Model_2 Inj_Fatal No._Inv_Veh Rear_End PctHV_B AvgSpdDiff_BA AvgSpdArrival_A StdHdw_A Vol_B Precipitation Weather_Category
1 0 0 0 49.04900361 24.88345288 0 2 0 2.530203719 5.787648 44.46527683 0.45460872700000005 23.85037202 4.828573432 1
1 0 0 0 3.80563813 11.43897775 0 2 0 3.996366973 16.37324078 65.76734025 2.4836220669999998 24.876415899999998 1.951363543 1
1 0 0 0 29.65295906 13.25667429 0 2 0 6.003709132999999 45.99496123 65.03326595 1.806344809 12.68450394 6.636638118 1
1 0 0 0 29.00441003 26.44832106 0 2 0 1.603206586 19.94198536 71.84532847 10.17288534 37.33627747 0.997261724 1
1 0 0 0 23.35032979 15.74513928 0 2 0 4.290722736 18.04120455 59.40080627 6.6016961279999995 16.22107026 5.53139715 1
1 0 0 0 32.69165567 13.58421074 0 2 0 2.877606107 35.67345335 80.51775786 5.690403094 7.804497395 0.781012371 1
1 0 0 0 33.6465026 10.72321268 0 2 0 18.02754635 9.454441346 83.75522929 4.0310593589999995 16.03358676 4.105533783 1
1 0 0 0 45.93347723 13.457216 0 2 0 7.585585257999999 12.03140668 64.0830009 5.217120213 33.07221746 6.410326352999999 1
1 0 0 0 5.2938160960000005 29.87766396 0 2 0 5.524790222999999 27.01791372 45.04103942 12.79180364 15.070434299999999 1.74643801 1
1 0 0 0 19.25787212 18.80492612 0 2 0 17.06086981 48.10482551 24.12220174 5.92502089 32.12444926 0.514898567 1
1 0 0 0 52.33743547 16.20575045 0 2 0 13.72258036 23.37320384 78.45456111 3.340969551 21.90841164 3.69219734 1
1 0 0 0 40.73628306 10.33398634 0 2 0 1.4191498169999999 12.6900148 17.23594578 10.33814552 19.47719153 2.8477547000000003 1
1 0 0 0 13.75292124 2.2696317219999997 0 2 0 6.585535377999999 42.89317651 5.0418860610000005 1.99526905 29.1090131 1.518892352 1
1 0 0 0 19.31315865 2.5247648590000002 0 2 0 12.88869585 19.49598479 71.06356709 2.904989708 36.04141461 2.7082405560000002 1
1 0 0 0 10.05476244 12.70425684 0 2 0 7.0452029210000005 33.74486157 73.42100659 1.997136861 17.0175068 0.229545174 1
1 0 0 0 41.32268767 6.14195307 0 2 0 1.8541076019999998 6.713837797999999 74.01244041 8.427719457 5.888068479 2.4493201190000002 1
1 0 0 0 19.41618579 23.25846093 0 2 0 5.5264909179999995 17.26240177 54.67524959 9.644881964 28.41188462 1.190058971 1
1 0 0 0 35.17792711 11.56120704 0 2 0 5.84739337 9.137078655 67.93084609999998 0.939733657 1.7369269319999998 2.144653211 1
1 0 0 0 23.56121107 4.490252305 0 2 0 13.79412084 8.615240766 48.07512697 6.073964905 29.56824953 3.39567119 1
1 0 0 0 15.72418515 7.751221625 0 2 0 11.77230203 6.916969977000001 49.55104764 6.340447656 20.87695747 0.862333351 1
1 0 0 0 5.301754431 28.51280719 0 2 0 6.291509494 31.00663225 62.01137025 6.505632652999999 0.4610048 3.460565767 1
1 0 0 0 33.9424994 23.31328621 0 2 0 12.47421604 37.74619218 47.48620813 9.423815711 24.07678977 1.226942668 1
1 0 0 0 16.6385273 20.11896288 0 2 0 24.54907899 28.82806461 68.44612964 8.532668144 17.20381796 5.772944796 1
1 0 0 0 13.87549255 27.53697613 0 2 0 5.590918716 26.09707382 72.70397812 5.142329732 23.09182898 5.8243050510000005 1
1 0 0 0 34.25802811 3.282185113 0 2 0 4.021204516 30.68590227 66.14900973 4.681044005 3.61569491 1.31238795 1
1 0 0 0 25.5735326 12.65440327 0 2 0 6.761973247 2.605600368 55.64898034 5.092486954 20.392383 1.711400553 1
1 0 0 0 31.78727856 4.102303663 0 2 0 0.7218643240000001 17.45128821 53.867418099999995 9.194187242 30.71041366 1.3586426969999998 1
1 0 0 0 32.65141868 23.97188108 0 2 0 3.3268727 21.89371382 49.90866654 0.506092705 19.65836013 5.7361327929999995 1
1 0 0 0 17.19283466 11.81010155 0 2 0 7.8189581839999995 4.993439189 39.88182224 6.568048576 14.44698179 5.109538678 1
1 0 0 0 31.78237596 24.97028961 0 2 0 4.737921173 16.99536994 62.30146819 5.7790023370000005 0.824317668 0.7809273459999999 1
1 0 0 0 34.09568301 2.9143058139999996 0 2 0 2.1593426559999997 27.4372218 54.27056061 8.680650685 32.93472012 2.756538074 1
1 0 0 0 10.31477237 7.62968019 0 2 0 3.72581734 9.845830114 32.69260203 4.183721598 28.11976898 3.1848272019999997 1
1 0 0 0 22.29569255 18.02188167 0 2 0 12.172953999999999 21.05289053 30.12720347 9.666595645 39.4117555 0.245801692 1
1 0 0 0 36.54684079 5.416496398 0 2 0 4.072956137 1.398119699 54.17582054 3.0078632610000002 23.70608677 1.665712949 1
1 0 0 0 34.40126193 21.38862504 0 2 0 6.495656915 34.94106811 72.26938357 7.8633933670000005 11.49197817 5.232711762 1
1 0 0 0 3.233963805 0.336336696 0 2 0 1.086296815 31.805583399999996 47.30899951 3.163446018 22.11568089 4.038839079 1
1 0 0 0 127.230779 7.968362987999999 0 2 0 13.63780413 8.065842394 60.181215599999994 0.601373645 20.47507272 0.20116322600000003 1
1 0 0 0 35.70825553 13.16712771 0 2 0 9.722966705 33.3810168 51.50224995 9.439131508 22.39686972 1.34419256 1
1 0 0 0 72.30639418 32.3281182 0 2 0 9.558821536 48.89050306 75.38164576 0.21842059600000002 29.05771666 4.943405547 1
1 0 0 0 3.0747065989999998 10.84661749 0 2 0 2.0489856 2.368352995 76.91366436 0.282440942 5.932260453 4.884711528 1
1 0 0 0 11.06160279 9.918279574 0 2 0 1.252201007 31.9956407 59.57320466 9.342443516 53.92154224 5.216219452 1
1 0 0 0 44.303812799999996 0.595354843 0 2 0 21.39265098 3.3399618060000003 51.62635164 5.962532659 20.24404446 6.4315761270000005 1
1 0 0 0 38.94600768 5.46164344 0 2 0 9.412343222999999 18.528698300000002 59.51207818 3.905647572 27.90843665 3.128544652 1
1 0 0 0 2.040438664 17.87363006 0 2 0 1.034928829 6.974482517999999 54.98224719 4.440653171 2.576148358 2.541157061 1
1 0 0 0 20.20534736 10.04862925 0 2 0 17.03699075 31.99409533 65.42593241 7.065774402000001 15.34337107 2.095310874 1
1 0 0 0 6.0608526 2.8159601889999997 0 2 0 4.968095 15.20058526 47.01504427 5.689713019 6.691673209 5.807452841 1
1 0 0 0 17.715775100000002 21.02390299 0 2 0 5.634026518 36.4541781 31.70861923 8.223025402000001 25.44216723 9.074518086 1
1 0 0 0 54.49754176 9.580876929 0 2 0 3.804174417 7.72597725 71.61915489 1.9290330269999998 7.112007954 1.778114825 1
1 0 0 0 12.12542369 6.105136226 0 2 0 3.411654563 12.63288192 60.33595186 4.423701845 25.11923971 3.309868312 1
1 0 0 0 64.58346561 5.5287935610000005 0 2 0 18.65622396 33.02115962 70.43095074 0.61720499 26.06101404 1.1594692359999998 1
1 0 0 0 43.09050318 29.01005916 0 2 0 1.879756211 12.88319644 53.45281403 6.77382179 10.12520655 6.675474932999999 1
1 0 0 0 13.91706558 9.160495323 0 2 0 9.90921718 41.47933893 2.119534716 0.34893579399999997 1.008886051 0.47355472600000004 1
1 0 0 0 47.19196463 5.022157351000001 0 2 0 26.14741774 20.63135139 59.90873839 5.117957494 26.16401366 6.631887054 1
1 0 0 0 102.45823 10.44242956 0 2 0 7.603863672999999 11.99374138 17.40449698 10.89401059 31.16451394 6.812236276 1
1 0 0 0 27.661362699999998 18.00433828 0 2 0 3.910611921 45.05344246 31.22974246 6.617661383 6.298059842000001 3.5514834539999995 1
1 0 0 0 26.60627066 21.62781251 0 2 0 21.44590095 14.77205065 66.17131493 4.299914167 19.97436689 3.85477963 1
1 0 0 0 54.30489669 2.088664524 0 2 0 5.444184337 21.14191244 29.057609000000003 4.587578033 14.54344833 0.915076731 1
1 0 0 0 35.12592241 14.58947659 0 2 0 4.893139458 6.838476354 69.46096472 2.192294956 16.71258861 1.779626566 1
1 0 0 0 30.73052253 13.78653638 0 2 0 14.71271674 20.40111955 21.46476468 2.1680614119999997 11.58459233 6.751230787000001 1
1 0 0 0 35.77769879 6.74162191 0 2 0 10.70626768 27.87164212 53.63434215 9.06196229 25.66117498 4.803271748999999 1
1 0 0 0 39.76972893 1.413272349 0 2 0 5.829364302999999 26.04052065 78.15571382 9.712955252 12.25502876 4.5164862580000005 1
1 0 0 0 52.88397493 4.402147619 0 2 0 3.179787928 0.33118697199999997 49.51464225 9.759379747 7.26595666 5.667648657000001 1
1 0 0 0 72.78526640000001 17.32107515 0 2 0 4.736758225 12.42118741 52.69812632 6.831677612000001 10.97533572 4.379463073 1
1 0 0 0 24.11046329 19.05753417 0 2 0 2.84233877 26.20499228 83.53497390000001 1.306193602 19.53308849 1.86007768 1
1 0 0 0 1.364364429 17.04292409 0 2 0 20.58602092 42.36910501 56.35183252 3.8906639569999997 9.444546846 1.296023865 1
1 0 0 0 64.88968189 26.9414245 0 2 0 11.16491776 31.71535163 63.90857812 2.155492836 0.949801885 2.8332681369999997 1
1 0 0 0 54.94823549 3.789864 0 2 0 7.86278781 2.6720763709999997 65.19397605 2.5132696230000002 25.04246999 4.112657783 1
1 0 0 0 43.04099505 22.70944421 0 2 0 3.18267074 20.19419632 43.84501224 6.879637801 5.4436965960000006 4.57953042 1
1 0 0 0 36.82011432 5.19469245 0 2 0 0.595358327 10.92721203 74.60326487 4.227043656 27.6303042 5.2629040389999995 1
1 0 0 0 31.44427786 1.04019167 0 2 0 6.05494011 7.676725092000001 41.58369336 4.745512365 10.38000709 8.414523233999999 1
1 0 0 0 69.87742644 12.51368257 0 2 0 15.36308393 39.83451498 67.00641132 7.814449292000001 23.85519279 7.211504325 1
1 0 0 0 64.9117216 26.52311681 0 2 0 8.574416709 32.42713758 71.25816293 0.929188171 26.67826321 0.789695578 1
1 0 0 0 22.11811037 9.888858359 0 2 0 6.033113221 12.11126978 36.74598923 2.080698911 17.15999744 0.841924069 1
1 0 0 0 30.88763222 11.15236178 0 2 0 16.31714541 19.86388367 61.62569128 7.643459667 5.903216961 0.232551153 1
1 0 0 0 23.48947267 8.989577987999999 0 2 0 0.5907005320000001 17.81385505 71.32439812 5.480465474 29.15919412 1.913898059 1
1 0 0 0 10.50654908 24.2589348 0 2 0 10.61261888 2.8089384410000005 45.23808785 4.72349251 29.63230593 4.933376228 1
1 0 0 0 18.5047955 5.883167992000001 0 2 0 15.54916464 13.88335566 63.93066887 5.503068938999999 16.11552812 0.516304666 1
1 0 0 0 44.81588333 23.65768923 0 2 0 0.610044365 30.88066631 55.80399525 2.210790827 27.48157467 1.7190758259999999 1
1 0 0 0 71.86305996 9.999033505 0 2 0 16.44434724 27.49423247 60.09421939 4.95896388 5.9766152439999995 5.37423568 1
1 0 0 0 57.66365322 23.43897775 0 2 0 4.774854757 49.56074041 40.15690485 0.7737748320000001 14.30207661 3.841619319 1
1 0 0 0 6.871096128 17.50111962 0 2 0 5.087786785 30.51672362 70.09393639 3.8261848069999997 33.89297828 0.827677806 1
1 0 0 0 64.78503351 24.15770427 0 2 0 27.2731908 7.508463000000001 61.82387634 9.269379497000001 33.55489629 3.5900752519999997 1
1 0 0 0 2.8754115000000002 2.904357772 0 2 0 6.0919166989999995 48.38417063 60.61793691 7.679526837999999 28.17155246 3.1495357580000003 1
1 0 0 0 51.12945919 18.99225456 0 2 0 8.792821085 12.60659363 13.33505316 6.293497824 4.970436075 1.585965853 1
1 0 0 0 53.38005719 17.44326695 0 2 0 0.43952618 19.09959601 0.494094498 10.65123014 2.631138371 0.930273433 1
1 0 0 0 6.505852189 21.76004828 0 2 0 4.9771347939999995 35.2966051 63.09525484 0.42055128799999997 13.03012412 0.7412762359999999 1
1 0 0 0 46.99495272 8.71659699 0 2 0 15.10030978 23.479897899999997 68.27516252 3.620997811 23.72375248 0.7872323929999999 1
1 0 0 0 7.16126051 34.27628012 0 2 0 4.289822397 26.97939852 68.56194997 3.321395142 18.04067119 3.8176690239999997 1
1 0 0 0 40.004537 13.33910648 0 2 0 5.164901797 37.83931191 52.601084400000005 10.511972 17.18252065 3.181601263 1
1 0 0 0 50.48223529 27.17999583 0 2 0 6.608469509 11.34158935 51.21537325 5.164596178 15.96640745 1.4692487319999998 1
1 0 0 0 37.65969256 15.48936951 0 2 0 13.51181381 2.411339011 77.86224041 7.276687233 9.488402517 7.826795666000001 1
1 0 0 0 11.31571926 27.5851828 0 2 0 6.745751376 21.27490795 53.92598651 3.598515495 13.10294807 0.286249215 1
1 0 0 0 39.56503147 19.13706803 0 2 0 14.96156625 21.7593338 70.06021877 5.110362901 12.79014765 1.947655085 1
1 0 0 0 6.0490751529999995 44.86494937 0 2 0 8.942497676 22.73627126 53.78093635 3.278742802 17.63446748 2.1565696119999997 1
1 0 0 0 19.30814671 18.3193037 0 2 0 8.059374775 42.47482719 65.10618749 1.3087468279999999 17.83290684 2.899652048 1
1 0 0 0 7.398135337 9.057707522000001 0 2 0 15.07402135 6.260318662 62.86180079 9.296393764 26.97752967 0.936078649 1
1 0 0 0 20.73604414 12.838240800000001 0 2 0 5.1040791489999995 19.87181813 46.08631568 6.80987411 0.9278222840000001 3.379839052 1
1 0 0 0 64.26122301 12.43500457 0 2 0 8.732174661 32.19989423 47.52401852 8.947055895 11.41132773 2.74993622 1
1 0 0 0 15.09485828 14.77264277 0 2 0 6.282006925 1.2960065170000001 47.63124183 8.245559627 23.60965662 1.602072685 1
1 0 0 0 59.71271213 8.363123546 0 2 0 6.514989836 25.11604868 41.76456832 4.824531864 40.7026408 3.63577852 1
1 0 0 0 1.8278869340000001 5.577081164 0 2 0 3.026837515 12.7459276 46.36836379 5.56367787 7.727474835 9.990429636 1
1 0 0 0 42.24230378 24.95449278 0 2 0 28.59039193 24.62046813 34.74504377 4.582297057 18.88554875 1.580582802 1
1 0 0 0 27.10774122 13.71994494 0 2 0 1.60309866 14.64096852 22.65860004 9.437631002 4.351697977 2.985022523 1
1 0 0 0 2.63312046 28.43132618 0 2 0 14.86582244 25.710152700000002 66.01194307 2.8032767960000005 22.27576221 0.8117116209999999 1
1 0 0 0 42.55307713 3.6695629480000003 0 2 0 1.8419139740000001 14.34664483 58.79857765 0.78160646 21.68602901 8.965326464 1
1 0 0 0 68.50067387 2.462365085 0 2 0 4.14796177 19.58135209 54.68729817 2.203216404 21.7416595 6.929823796 1
1 0 0 0 1.111051064 21.69341052 0 2 0 21.68094531 22.38722539 61.48789377 7.205735916 27.73526831 4.991039567 1
1 0 0 0 81.08588071 16.02371511 0 2 0 10.91829597 42.37382141 43.65491347 2.539988358 14.16019347 0.277170299 1
1 0 0 0 25.59167071 17.12806405 0 2 0 21.65308253 17.75093712 1.722631545 0.921010045 30.13074661 6.6013780529999995 1
1 0 0 0 1.818665459 19.46522039 0 2 0 8.887394466 24.70232845 54.33388858 10.20053559 22.53507181 5.314008767 1
1 0 0 0 6.007581581 11.85626188 0 2 0 2.250432377 18.75076066 33.80791425 7.99668644 26.65004296 5.283442313 1
1 0 0 0 36.49954106 35.38995514 0 2 0 4.079590649 4.156861356 60.68714894 7.28642682 21.93466973 1.560284276 1
1 0 0 0 5.156280882 13.20544404 0 2 0 5.183051991 20.30458864 0.854209863 5.928890722999999 28.8744256 5.410182715 1
1 0 0 0 13.00781145 2.570214349 0 2 0 1.896170869 24.81566022 56.1424872 6.417579707000001 3.237269903 2.8284695589999997 1
1 0 0 0 19.02703216 2.467056389 0 2 0 0.999187514 0.37957826 41.064062899999996 6.365021347999999 33.41071748 1.808741494 1
1 0 0 0 22.40676255 7.911338752000001 0 2 0 13.25403484 18.09064212 2.921240283 6.2110115960000005 26.90949853 1.915261312 1
1 0 0 0 2.291674001 14.516716899999999 0 2 0 1.6746719909999999 47.75324165 40.51399813 5.572379998 17.34539113 0.679950382 1
1 0 0 0 31.62609741 3.8200044969999998 0 2 0 3.9173343710000004 22.44921584 66.63147414 4.661549539 11.36468414 0.115271859 1
1 0 0 0 27.14681668 2.865987925 0 2 0 3.0761647389999998 7.638192105 44.7069867 6.474317092000001 24.57753637 5.002508672 1
1 0 0 0 44.59847532 1.939653545 0 2 0 12.24885944 11.70590801 31.378799199999996 7.894243777000001 14.65799219 3.513586511 1
1 0 0 0 37.29414452 6.625973256 0 2 0 9.84580945 15.45989108 63.05853513 4.108939486000001 23.07809321 3.497650597 1
1 0 0 0 12.71073102 19.58357245 0 2 0 2.358807734 39.13586605 51.39706836 8.53750749 22.2351505 5.175405957 1
1 0 0 0 35.72776278 35.28075067 0 2 0 5.457435416 33.37516804 49.87734823 3.513600948 19.88164309 1.9615589919999998 1
1 0 0 0 9.662904712000001 24.10519793 0 2 0 18.21545931 7.719993767999999 70.29357971 8.662439758 9.42007902 3.35443572 1
1 0 0 0 16.52699542 7.936120486 0 2 0 3.188424804 22.70946799 57.55741491 8.062237782999999 8.057908337 2.0848248419999997 1
1 0 0 0 51.25735543 4.556749702 0 2 0 13.72994581 25.52816577 35.88976160000001 5.007522713999999 10.909970699999999 2.387202811 1
1 0 0 0 24.05326807 22.7973375 0 2 0 4.671059501 25.43548085 37.82075628 10.45096022 29.57174049 6.997814567000001 1
1 0 0 0 51.84185176 13.09697511 0 2 0 0.772489068 17.63578511 18.46337805 5.592096387000001 0.09432184 3.55663553 1
1 0 0 0 19.40098689 10.67017747 0 2 0 17.30403746 19.70781533 74.43951888 7.858764159 3.735412773 4.897331442 1
1 0 0 0 0.904811135 24.78367964 0 2 0 0.385376006 19.22175142 74.29290181 1.775755231 30.93385593 5.285187218 1
1 0 0 0 14.54522097 22.45717219 0 2 0 12.22496392 12.71157051 58.00638756 6.250090912999999 6.771259415 1.6463934180000002 1
1 0 0 0 20.00072076 9.931160775 0 2 0 6.793653775 28.02941432 70.78507595 2.7180958580000003 18.01588791 3.593003 1
1 0 0 0 60.66829432 29.10111063 0 2 0 16.57280335 17.99534713 76.13071948 5.915689763 12.13621768 1.907158457 1
1 0 0 0 47.63806436 16.28063143 0 2 0 8.028899811 34.65999096 50.69448306 1.6809340940000002 30.90217061 1.97548133 1
1 0 0 0 49.05193656 2.56085377 0 2 0 25.28670831 22.32153572 71.77616284 0.142198224 22.85734604 4.669027316 1
1 0 0 0 67.10662426 26.04306209 0 2 0 7.572675215 34.99620202 50.64198823 13.20463088 14.63878675 5.636204606000001 1
1 0 0 0 45.27138529999999 0.8795166670000001 0 2 0 2.530501539 31.74436885 8.614287909 1.512249217 34.66032753 2.4572865530000003 1
1 0 0 0 9.945129024 6.388332277999999 0 2 0 2.533468548 11.18293455 11.50707382 1.7801578580000001 9.946175309 0.451989643 1
1 0 0 0 1.086604933 5.163622606000001 0 2 0 2.663128634 37.45502839 60.77917352 3.798718805 23.83726201 3.8751788910000005 1
1 0 0 0 31.93855445 9.25993437 0 2 0 7.92435672 10.99799567 33.59593324 7.899213079 15.05614459 2.773891765 1
1 0 0 0 8.235505309 22.65375462 0 2 0 12.5268038 17.90882242 52.04799565 6.74076948 9.861197516 3.4669486839999997 1
1 0 0 0 27.72491299 14.50915321 0 2 0 20.38371963 19.63993196 58.93613454 6.200525552999999 43.18176474 3.113779268 1
1 0 0 0 50.14559172 0.531647691 0 2 0 1.496712368 34.13251476 35.63779729 6.23563324 38.72663459 3.1566280910000004 1
1 0 0 0 22.10863401 15.13988346 0 2 0 6.880094199999999 27.82844881 74.01063157 7.577407095 12.01284715 0.328016374 1
1 0 0 0 22.52942341 7.542856276 0 2 0 11.2335326 8.097230202999999 58.34421784 9.240175781 7.110902427 5.11293924 1
1 0 0 0 4.291553464 11.55818041 0 2 0 3.95249371 20.69533855 54.8286505 3.5752597089999996 8.959808009 3.117465446 1
1 0 0 0 3.92138276 5.063290168 0 2 0 1.596980333 11.58569994 35.51479899 7.424552149 16.29324624 0.648955501 1
1 0 0 0 12.13377361 4.493023915 0 2 0 5.350200255 22.21692929 71.22492534 7.240371067000001 29.73818718 0.982481307 1
1 0 0 0 44.78386464 25.45333635 0 2 0 5.624544144 48.05251572 63.59663524 6.631735544 26.35479398 1.202137422 1
1 0 0 0 35.09905977 0.92694434 0 2 0 4.96662706 2.389471655 80.24553651 8.373248504 17.18083348 4.5103923439999996 1
1 0 0 0 10.85244651 24.43374833 0 2 0 9.766068362999999 15.9340061 56.30494136 6.006685319 0.65594116 5.631917777000001 1
1 0 0 0 0.55182774 13.86771078 0 2 0 4.539670587 42.85329993 73.07913871 0.04642671 29.98262246 0.050661795999999995 1
1 0 0 0 28.52599752 31.81590808 0 2 0 5.632155399 28.09398258 64.04374384 5.8270968320000005 22.203181 2.513911663 1
1 0 0 0 28.96333248 16.45867858 0 2 0 1.362971735 35.49545294 49.25922919 4.587132077 31.19683038 0.784465077 1
1 0 0 0 28.79624828 30.50983421 0 2 0 14.17320033 13.38704973 38.6940745 7.0349859939999995 42.04959483 0.031144092999999998 1
1 0 0 0 20.84528472 10.4660404 0 2 0 0.152092432 22.41925464 70.72759346 9.023244281 17.02492123 0.117959471 1
1 0 0 0 73.53224144 17.14099597 0 2 0 2.753259298 12.40791134 58.53643293 3.408135802 20.99932364 0.490943251 1
1 0 0 0 27.30988034 22.34675524 0 2 0 5.153844626000001 22.41024182 63.21604777 6.503925947999999 4.224682088 2.777282871 1
1 0 0 0 18.04405656 8.359147937000001 0 2 0 9.095740847 40.23854341 13.54611598 5.84777533 10.86901279 5.842778139 1
1 0 0 0 37.93630198 0.876963963 0 2 0 3.307115579 26.63546651 36.02149009 7.211306922 15.95068495 5.924461356 1
1 0 0 0 57.23869331 21.57600307 0 2 0 7.781353985 6.03358878 70.11635567 8.762377614 22.95084759 0.804104041 1
1 0 0 0 82.78387751 4.045534401 0 2 0 1.3077465609999999 21.86905191 62.96407564 9.468334913 18.35476058 2.8782235469999997 1
1 0 0 0 14.42909389 0.30748543899999997 0 2 0 5.502402745 22.22882277 48.7349286 3.5344682389999997 22.83569589 5.170382731 1
1 0 0 0 39.89488351 12.09478069 0 2 0 4.089731337 31.18038847 72.99507027 8.108969236 23.29505276 4.266875839 1
1 0 0 0 37.68194715 27.96592918 0 2 0 11.87136816 33.22802992 44.95948473 4.955024534 8.39551494 0.34505072700000006 1
1 0 0 0 24.62187301 11.70926987 0 2 0 1.128065058 20.49595489 53.94081822 8.770377964 22.51528946 2.402498084 1
1 0 0 0 28.79379277 12.2759263 0 2 0 6.196951725 8.327333187 51.84320786 5.043406441 45.31939623 3.1699073419999997 1
1 0 0 0 62.12531654 8.971459796 0 2 0 27.04398098 16.08957132 67.03388296 0.024884047000000003 14.71940709 0.34572324200000004 1
1 0 0 0 15.13036795 23.32142871 0 2 0 13.41758732 27.68556077 81.15094768 6.882155032000001 36.3888386 1.818979624 1
1 0 0 0 50.46646576 26.49131295 0 2 0 2.98440768 16.18725569 35.02983254 0.824873823 37.97770899 3.61632375 1
1 0 0 0 46.91841749 11.34213419 0 2 0 16.06795708 7.925640495 58.55594305 7.658925325 5.045577004 3.536594428 1
1 0 0 0 10.65150165 9.200096422 0 2 0 14.95289188 35.36958498 60.79994871 8.308128821 33.39377578 3.1269754610000002 1
1 0 0 0 30.687063800000004 21.7149125 0 2 0 7.846312954 1.2910600559999998 74.68710346 4.655681028 35.44670873 1.03942814 1
1 0 0 0 7.697995082 30.51823889 0 2 0 0.189279874 17.681578100000003 38.52334674 3.615303968 10.0289043 6.116009974 1
1 0 0 0 58.35513317 11.24412753 0 2 0 12.48426814 41.50447379 39.52651672 5.934717159 27.29826672 0.715756402 1
1 0 0 0 22.31547169 7.926951722 0 2 0 14.23753578 20.90037078 48.59736494 5.647593205 19.35884218 3.081963524 1
1 0 0 0 29.83578453 8.248761607999999 0 2 0 3.0838507969999998 4.753254942 60.08553179 6.672170332 5.58887836 5.759617748999999 1
1 0 0 0 42.12949566 17.26465509 0 2 0 3.2339239969999998 23.87114682 62.99271366 7.780366062000001 24.70319252 2.915779606 1
1 0 0 0 3.208690574 8.758400818 0 2 0 3.558705898 24.36920548 6.560522247000001 9.375535713 15.1000976 1.067584114 1
1 0 0 0 58.85756507 11.43752188 0 2 0 9.320698952 9.487960779 64.65460132 3.045944175 37.06005757 5.437401186000001 1
1 0 0 0 45.9042942 0.230833531 0 2 0 2.550238291 19.33607072 50.14012184 2.801570852 4.342606029 3.481560871 1
1 0 0 0 56.81723798 17.08084582 0 2 0 16.60040086 13.30203784 50.05968125 3.4913499010000004 12.86580063 7.698913336 1
1 0 0 0 16.09299131 22.04724885 0 2 0 0.344407911 31.32314836 43.12467498 2.218131608 21.96821445 5.420589225 1
1 0 0 0 32.62133162 4.630911543 0 2 0 0.5785897489999999 12.36212061 47.00024541 6.893219418999999 19.85865584 3.490180314 1
1 0 0 0 99.85774293 23.09650293 0 2 0 7.673294127999999 19.15553467 70.59315339 6.024339702000001 22.87392507 0.739431526 1
1 0 0 0 68.17317396 6.338411384 0 2 0 24.23388674 38.16207928 68.15885959999999 8.034207378 26.75571522 2.391913308 1
1 0 0 0 33.36681168 14.43409827 0 2 0 1.510739043 2.790807332 50.35654555 4.856222221 18.50110706 7.147641838999999 1
1 0 0 0 45.21172315 16.1816421 0 2 0 12.99030489 41.67641023 15.69741029 1.765786875 28.95167199 7.0574374970000004 1
1 0 0 0 49.04511524 26.45401653 0 2 0 8.499075519 17.36004943 56.99607543 7.749282151 26.15049462 1.784008307 1
1 0 0 0 44.70785199 8.864830315 0 2 0 13.3456217 19.22985365 76.55585454 2.224127654 28.27463121 0.380593387 1
1 0 0 0 50.54973302 23.49385625 0 2 0 0.006700468 34.44054309 41.90607377 7.023824606 37.21585421 2.109029334 1
1 0 0 0 3.6974081410000004 22.51501741 0 2 0 17.45972604 29.24195765 4.984545108 9.193710892 3.8334809830000003 1.43675474 1
1 0 0 0 56.62826539 16.19052871 0 2 0 11.06627776 30.41807476 41.28141615 9.994825325 17.62296995 0.073786423 1
1 0 0 0 30.3507946 15.10353855 0 2 0 4.560617122 30.92681116 66.49813987 4.759177266 29.02970156 5.4266809910000005 1
1 0 0 0 16.91359129 0.7312829479999999 0 2 0 10.2157185 28.43943919 0.115031198 8.130752402 4.805640106 2.433657705 1
1 0 0 0 72.59745944 35.83998487 0 2 0 9.930381132 12.23329159 79.15489766 4.74909211 4.097229097 3.121388893 1
1 0 0 0 4.630454900000001 7.912459993 0 2 0 4.173289723 15.40658274 68.08339136 4.982279759 25.79352518 2.1819075569999997 1
1 0 0 0 30.85374177 5.516636254 0 2 0 6.844049917 45.36720755 38.95041605 2.660488852 25.41371765 5.6923051870000005 1
1 0 0 0 34.11917587 1.067041416 0 2 0 12.18428796 8.777508725 62.36978999 5.884184294 31.81106166 2.995177941 1
1 0 0 0 50.41234822 31.83306307 0 2 0 13.289450099999998 20.42602115 67.12915074 6.9887325989999995 23.65130019 4.903192121 1
1 0 0 0 12.73745605 1.70908219 0 2 0 23.200345499999997 23.60598796 56.50376247 3.514681252 37.36384677 6.116159586 1
1 0 0 0 78.41463007 8.749982424 0 2 0 7.959666677 19.5419701 63.78399351 3.915789368 23.32573825 0.9942706159999999 1
1 0 0 0 71.92194153 9.293517535 0 2 0 10.71417589 9.604556295 55.97981579 4.187040178 23.50391728 6.023902437 1
1 0 0 0 38.70139935 28.26026455 0 2 0 11.3893339 40.39275171 60.67418055 7.784418635 19.72196689 0.774186735 1
1 0 0 0 8.535459592 22.99405988 0 2 0 4.453463382 23.36769187 78.01801845 3.9049334030000002 24.13446355 5.785100972 1
1 0 0 0 42.86460159 6.427235129 0 2 0 3.024886939 28.48264309 67.39560962 9.467017639 13.62664993 2.268854576 1
1 0 0 0 88.3228177 6.036678045 0 2 0 6.542120571 29.40622602 24.74277533 7.324629241 40.61262932 2.511241991 1
1 0 0 0 48.78837186 36.52738185 0 2 0 9.583223221 33.37147447 51.52463979 5.870744299 12.12005494 1.404807025 1
